,artist,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Album_Name
85,Bob Dylan,"Chimes of Freedom - Live at Royal Festival Hall, London, UK - May 1964",1qZ2ZXpNWJZ3NJo86QMzjp,0.42,0.255,7,-13.167,1,0.0419,0,0.667,0.353,176.496,452053,3,Live 1962-1966 - Rare Performances From The Copyright Collections
86,Bob Dylan,"One Too Many Mornings - Live at BBC Studios, London, UK - June 1965",3YT4EdzjAmDIL8OLN7dceJ,0.311,0.247,2,-13.651,1,0.0484,0.00347,0.682,0.332,175.877,242387,4,Live 1962-1966 - Rare Performances From The Copyright Collections
87,Bob Dylan,"It's Alright, Ma (I'm Only Bleeding) - Live at the Oval, City Hall, Sheffield, UK - April 1965",1TlxvfvLVqpSAigVIGjFaX,0.579,0.327,7,-18.441,1,0.0431,0,0.346,0.628,114.997,483693,4,Live 1962-1966 - Rare Performances From The Copyright Collections
88,Bob Dylan,"Love Minus Zero / No Limit - Live at the Odeon, Liverpool, UK - May 1965",3yk9VIFHYpuXX7JqSiA189,0.633,0.215,5,-16.693,1,0.0375,2.10E-05,0.399,0.704,129.965,239147,4,Live 1962-1966 - Rare Performances From The Copyright Collections
89,Bob Dylan,"Gates of Eden - Live at Free Trade Hall, Manchester, UK - May 1965",4hCmqAfLiOad8EZgmvrwEF,0.431,0.21,7,-17.647,1,0.0491,0,0.35,0.526,177.371,410507,3,Live 1962-1966 - Rare Performances From The Copyright Collections
90,Bob Dylan,"It's All Over Now, Baby Blue - Live at the Odeon, Liverpool, UK - May 1965",2HjhSn99t6YR0prJ1rV9aR,0.654,0.277,2,-17.769,1,0.0371,5.89E-05,0.106,0.621,133.743,307107,4,Live 1962-1966 - Rare Performances From The Copyright Collections
91,Bob Dylan,"She Belongs to Me - Live at Royal Albert Hall, Manchester, UK - May 1965",0bgm8ypGV4ZihUwEWZaNys,0.578,0.154,0,-19.073,1,0.0438,9.65E-06,0.221,0.149,101.883,259533,4,Live 1962-1966 - Rare Performances From The Copyright Collections
92,Bob Dylan,"Maggie's Farm - Live at the Hollywood Bowl, Los Angeles, CA - September 1965",23PwjNkgv2Wps1wHxiVXbW,0.568,0.58,2,-13.768,1,0.046,6.05E-05,0.204,0.806,115.531,260560,4,Live 1962-1966 - Rare Performances From The Copyright Collections
93,Bob Dylan,"It Takes a Lot to Laugh, It Takes a Train to Cry - Live at the Newport Folk Festival, Newport, RI - July 1965",7gOxdrlMZ7SK3f6suCuoud,0.48,0.674,7,-13.338,1,0.04,0.0513,0.531,,117.116,211507,4,Live 1962-1966 - Rare Performances From The Copyright Collections
94,Bob Dylan,"Desolation Row - Live at TCN 9 TV, Sydney, Australia - April 1966",3Xit3y4BCYO5ueZUCi2k9J,0.538,0.26,2,-14.055,1,0.0426,0,0.772,0.45,119.864,636560,4,Live 1962-1966 - Rare Performances From The Copyright Collections
95,Bob Dylan,"Baby Let Me Follow You Down - Live at the Capitol Theatre, Cardiff, UK - May 1966",5NBttAP6Ki4IA6XsElFlcj,0.314,0.727,9,-10.775,1,0.107,0.214,0.845,0.62,132.758,218453,4,Live 1962-1966 - Rare Performances From The Copyright Collections
96,Bob Dylan,"I Don't Believe You (She Acts Like We Never Have Met) - Live at the Capitol Theatre, Cardiff, UK - May 1966",0s9L8AoORSJGXajQ13Um3N,0.287,0.693,4,-10.124,1,0.0486,0.00191,0.945,0.59,179.6,352200,4,Live 1962-1966 - Rare Performances From The Copyright Collections
97,Bob Dylan,"Ballad of a Thin Man - Live at the ABC Theatre, Edinburgh, Scotland - May 1966",6JP3iRfN0qecgYSssVkbWG,0.452,0.506,11,-10.85,0,0.0543,0,0.641,0.468,170.996,458240,3,Live 1962-1966 - Rare Performances From The Copyright Collections
98,Bob Dylan,"Visions of Johanna - Live at the ABC Theatre, Belfast, Ireland - May 1966",3drjwts5zz8Ks9od4jDoZV,0.406,0.119,9,-18.123,1,0.0571,0,0.871,0.365,88.205,429760,4,Live 1962-1966 - Rare Performances From The Copyright Collections
99,Bob Dylan,"Blowin' In The Wind - Live at Gerde's Folk City, New York, NY - April 1962",1FwKTue9X62bpF0n55GhDe,0.381,0.292,0,-12.324,1,0.0364,4.65E-06,0.696,0.531,169.859,160920,4,Live 1962-1966 - Rare Performances from the Copyright Collections (Japan Version)
100,Bob Dylan,"Corrina, Corrina - Live at Gerde's Folk City, New York, NY - April 1962",4sKicuqckz4DTnAdxF0qgk,0.544,0.433,6,-16.233,1,0.0344,0.00305,0.873,0.784,128.553,234133,1,Live 1962-1966 - Rare Performances from the Copyright Collections (Japan Version)
101,Bob Dylan,"John Brown - Live at Town Hall, New York, NY - April 1963",2uNFRTl6srKr42OzoRIxG6,0.625,0.164,9,-17.2,1,0.0663,0,0.701,0.448,113.63,312387,4,Live 1962-1966 - Rare Performances from the Copyright Collections (Japan Version)
102,Bob Dylan,"Don't Think Twice, It's All Right - Live at Town Hall, New York, NY - April 1963",4xN9KzR8qKUicoQpig7sj4,0.444,0.0562,3,-20.948,1,0.0494,8.71E-05,0.696,0.417,93.809,215360,1,Live 1962-1966 - Rare Performances from the Copyright Collections (Japan Version)
