,artist,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Album_Name
136,The Rolling Stones,Mixed Emotions - Live,2rKizlW2LH5X3chBJFR1Xm,0.412,0.971,7,-4.804,1,0.0751,0.000789,0.974,0.527,136.124,318467,4,Steel Wheels Live
137,The Rolling Stones,Honky Tonk Women - Live,6tnb1C5ebS1nlTwHhTxoEm,0.368,0.987,7,-4.482,1,0.115,0.00329,0.96,0.342,120.346,294600,4,Steel Wheels Live
138,The Rolling Stones,Midnight Rambler - Live,4VoRb7a2phJVdYxU8gx6uL,0.306,0.957,4,-5.216,1,0.0984,0.0994,0.9,0.263,143.646,620613,4,Steel Wheels Live
139,The Rolling Stones,You Can't Always Get What You Want - Live,7Ao4vrrWdPFoT6NgylPfQx,0.228,0.953,0,-4.733,1,0.102,0.000442,0.972,0.48,88.625,437907,4,Steel Wheels Live
140,The Rolling Stones,Little Red Rooster - Live,4VxSc7C1Ib1HW4ut7nv7v3,0.333,0.946,10,-4.046,0,0.137,0.0174,0.969,0.361,104.578,379573,3,Steel Wheels Live
141,The Rolling Stones,Boogie Chillen - Live,201TH5v5ZYdAMFAcySYoVJ,0.421,0.953,7,-5.438,1,0.152,0.113,0.971,0.228,78.932,332267,4,Steel Wheels Live
142,The Rolling Stones,Can’t Be Seen - Live,5ofQTHkqt6KesCcCUFYgns,0.333,0.961,2,-5.772,Major,0.146,0.000543,0.951,0.25,78.24,366160,4,Steel Wheels Live
143,The Rolling Stones,Happy - Live,6INlu2pIhP2xjteJhcJfqr,0.214,0.958,4,-4.262,1,0.114,0.00359,0.935,0.135,76.239,273107,4,Steel Wheels Live
144,The Rolling Stones,Paint It Black - Live,2EAHchNVmNzKVnrUItEUgQ,0.208,0.981,2,-4.233,1,0.207,1.76E-05,0.939,0.126,166.042,230493,4,Steel Wheels Live
145,The Rolling Stones,2000 Light Years From Home / She’s A Rainbow / Keyboard Duet - Live,7zJobhMVgGeYxGxSPcdw33,0.158,0.855,2,-7.001,1,0.078,0.0219,0.708,0.0612,99.535,444160,4,Steel Wheels Live
146,The Rolling Stones,Sympathy For The Devil - Live,3Lk7DDUJOg4Fc8nfWmwmPZ,0.481,0.98,9,-5.127,1,0.123,0.00235,0.952,0.28,110.017,461067,4,Steel Wheels Live
147,The Rolling Stones,Gimme Shelter - Live,1rmhUtVsgGNv3Kar4knFiq,0.324,0.971,1,-4.769,0,0.116,0.000269,0.957,0.31,128.288,451960,4,Steel Wheels Live
148,The Rolling Stones,It's Only Rock 'N' Roll (But I Like It) - Live,3ax9DQN3QeVIvNh5XdVtr7,0.372,0.985,4,-4.506,1,0.135,0.00217,0.809,0.433,139.787,288787,4,Steel Wheels Live
149,The Rolling Stones,Brown Sugar - Live,7eMwaVUReTSTkGPbsWzdOV,0.351,0.977,0,-4.315,0,0.104,0.113,0.996,,141.44,275920,4,Steel Wheels Live
150,The Rolling Stones,(I Can't Get No) Satisfaction - Live,5Rsrz7d2Z31K2Qx09jQR1g,0.203,0.978,6,-4.437,0,0.113,0.0138,0.979,0.209,149.338,445747,4,Steel Wheels Live
151,The Rolling Stones,Jumpin’ Jack Flash - Live,5m96zDBZcwqV52A0CPmXj4,0.157,0.977,4,-4.198,1,0.107,0.562,0.961,0.228,141.473,396080,4,Steel Wheels Live
152,The Rolling Stones,Dancing With Mr D - 2020,2OJJaxVXG8VLYk3yk0VdH4,0.63,0.876,4,-4.346,0,0.0309,0.142,0.107,0.944,106.044,292360,4,Goats Head Soup (Deluxe)
153,The Rolling Stones,100 Years Ago - 2020,0RJplx8HMNZsBYmvjCsnO4,0.398,0.804,9,-5.255,0,0.0455,0.173,0.217,0.687,124.305,238133,4,Goats Head Soup (Deluxe)
154,The Rolling Stones,Coming Down Again - 2020,5Pk7w1nimgJlH5Rcd2nfNQ,0.483,0.397,6,-8.76,1,0.0308,0.519,0.111,0.384,71.902,354173,4,Goats Head Soup (Deluxe)
155,The Rolling Stones,Doo Doo Doo Doo Doo (Heartbreaker) - 2020,6EF89xJ4zsFB5tSX8pEHeX,0.461,0.726,0,-5.138,1,0.0285,0.427,0.473,0.522,111.117,206760,4,Goats Head Soup (Deluxe)
156,The Rolling Stones,Angie - 2020,1TJyjAa6rHkEZZpRS41rUp,0.441,0.488,0,-6.404,1,0.0307,2.24E-05,0.112,0.397,136.956,272173,4,Goats Head Soup (Deluxe)
157,The Rolling Stones,Silver Train - 2020,0t3FSBpEMhJCDWnARnNVnw,0.425,0.919,7,-2.684,1,0.0365,0.793,0.566,0.883,147.821,266267,4,Goats Head Soup (Deluxe)
158,The Rolling Stones,Hide Your Love - 2020,3HA10vklRF61I5B1906K6d,0.537,0.707,5,-4.873,1,0.0291,0.785,0.132,0.771,110.06,251827,4,Goats Head Soup (Deluxe)
159,The Rolling Stones,Winter - 2020,4oNVLcilzcRNsFPr5T5ZAk,0.393,0.597,9,-6.395,1,0.0307,0.403,0.285,0.516,74.941,329400,4,Goats Head Soup (Deluxe)
160,The Rolling Stones,Can You Hear The Music - 2020,0UieY2Pw1l8y8ayUNn0hwu,0.333,0.622,5,-7.039,1,0.0281,0.00016,0.234,0.467,73.157,331707,4,Goats Head Soup (Deluxe)
161,The Rolling Stones,Star Star - 2020,5Q55liErm3FTXzxjIpD2rP,0.575,0.949,0,-4.432,1,0.0542,0.453,0.144,0.783,142.253,263667,4,Goats Head Soup (Deluxe)
162,The Rolling Stones,Scarlet,3vSXV46H3bSmJHX79NV9Zu,0.482,0.948,9,-3.389,1,0.179,0.369,0.252,0.644,172.674,224293,4,Goats Head Soup (Deluxe)
163,The Rolling Stones,All The Rage,6rPmU6mXAwGVhnYgEU0kCg,0.544,0.876,7,-4.33,1,0.0362,0.665,0.063,0.907,133.026,251173,4,Goats Head Soup (Deluxe)
164,The Rolling Stones,Criss Cross,6HHfGbvGKx0ny7NMR1HIHL,0.555,0.94,0,-4.232,1,0.0762,0.628,0.057,0.668,131.951,272347,4,Goats Head Soup (Deluxe)
165,The Rolling Stones,100 Years Ago - Piano Demo,7mJffnVw9vwPj4bh42lN2l,0.554,0.413,5,-7.8,1,0.0276,0.000994,0.145,0.414,105.219,163013,4,Goats Head Soup (Deluxe)
166,The Rolling Stones,Dancing With Mr D - Instrumental,3alcnVj2ubCNEIYr9dftts,0.479,0.865,9,-5.182,1,0.0483,0.947,0.0542,0.801,113.555,210893,4,Goats Head Soup (Deluxe)
167,The Rolling Stones,Heartbreaker - Instrumental,4eADFeuWdtyGqih4h98NVj,0.363,0.759,4,-8.022,0,0.0297,0.888,0.153,0.105,105.236,197627,4,Goats Head Soup (Deluxe)
168,The Rolling Stones,Hide Your Love - Alternate Mix,5OTjZmoUjbiPN4org0pp9G,0.441,0.823,0,-5.4,1,0.053,0.75,0.244,0.689,108.276,317733,4,Goats Head Soup (Deluxe)
169,The Rolling Stones,Dancing With Mr D,0Pg43FO5jiHiY7iNahhhER,0.661,0.938,2,-4.393,1,0.0343,0.104,0.0497,0.964,105.758,273920,4,Goats Head Soup (Deluxe)
170,The Rolling Stones,Doo Doo Doo Doo Doo (Heartbreaker),7CNYADpAKvQrgqlLCfahjt,0.468,0.828,0,-5.887,1,0.0411,0.0972,0.227,0.686,110.044,206040,4,Goats Head Soup (Deluxe)
171,The Rolling Stones,Silver Train,5M65wHGR5QMlbfwMPjqxqK,0.467,0.903,7,-5.159,1,0.0369,0.0553,0.492,0.869,147.406,271027,4,Goats Head Soup (Deluxe)
172,The Rolling Stones,Scarlet - The War On Drugs Remix,6tm5HuYqyBqS6oqVcg6QzJ,0.563,0.803,9,-8.232,1,0.0652,0.00656,0.101,0.53,169.997,228813,4,Goats Head Soup (Deluxe)
173,The Rolling Stones,Scarlet - The Killers & Jacques Lu Cont Remix,4XEtxrUZTYGL0beJxxNMLt,0.471,0.891,9,-9.463,1,0.0385,0.0434,0.112,0.612,174.067,194573,4,Goats Head Soup (Deluxe)
174,The Rolling Stones,"Brown Sugar - Live / Forest National Arena, Brussels / 17/10/73",7d1Modg9hC8S1ybNkxJQDv,0.337,0.916,7,-4.93,0,0.056,0.00437,0.969,0.654,139.64,235907,4,Goats Head Soup (Deluxe)
175,The Rolling Stones,"Gimme Shelter - Live / Forest National Arena, Brussels / 17/10/73",3PbtMSzzZWhHSJHKazxUFU,0.331,0.918,11,-5.602,0,0.0432,0.00548,0.464,0.613,131.647,332973,4,Goats Head Soup (Deluxe)
176,The Rolling Stones,"Happy - Live / Forest National Arena, Brussels / 17/10/73",044S3UBvLAn0m4Q3Bl9lLm,0.353,0.955,4,-3.751,1,0.0568,0.0014,0.952,0.685,143.025,194040,4,Goats Head Soup (Deluxe)
177,The Rolling Stones,"Tumbling Dice - Live / Forest National Arena, Brussels / 17/10/73",4P9CeNqN0HrhS3FcPMUlG1,0.4,0.897,4,-4.685,1,0.0582,0.000418,0.588,0.758,115.635,304280,4,Goats Head Soup (Deluxe)
178,The Rolling Stones,"Star Star - Live / Forest National Arena, Brussels / 17/10/73",0bHSB6Uaj961kvixSxpneN,0.455,0.961,9,-4.345,1,0.0777,0.00236,0.978,0.804,149.063,256360,4,Goats Head Soup (Deluxe)
179,The Rolling Stones,"Dancing With Mr D - Live / Forest National Arena, Brussels / 17/10/73",7vPc3SkHheOPlvs2jee78q,0.489,0.919,7,-4.325,1,0.035,0.000174,0.309,0.826,111.848,277600,4,Goats Head Soup (Deluxe)
180,The Rolling Stones,"Doo Doo Doo Doo Doo (Heartbreaker) - Live / Forest National Arena, Brussels / 17/10/73",4esw3O5K1LCsuBqQZiJkKh,0.319,0.925,4,-5.584,0,0.088,0.000558,0.932,0.532,125.335,303213,4,Goats Head Soup (Deluxe)
181,The Rolling Stones,"Angie - Live / Forest National Arena, Brussels / 17/10/73",5JYx98cbTYQoEwdJzChyDN,0.374,0.784,0,-6.621,1,0.0832,6.83E-05,0.131,0.347,134.467,314920,4,Goats Head Soup (Deluxe)
182,The Rolling Stones,"You Can't Always Get What You Want - Live / Forest National Arena, Brussels / 17/10/73",2AJU84XDb04tidCmYrGrV0,0.364,0.929,0,-4.521,1,0.142,0.00893,0.745,0.509,141.693,660653,4,Goats Head Soup (Deluxe)
183,The Rolling Stones,"Midnight Rambler - Live / Forest National Arena, Brussels / 17/10/73",2VJ1fpKzvstD1ZCEzlNCxw,0.251,0.871,9,-4.472,0,0.0579,0.0835,0.59,0.562,167.464,773227,4,Goats Head Soup (Deluxe)
184,The Rolling Stones,"Honky Tonk Women - Live / Forest National Arena, Brussels / 17/10/73",5hViuOELqYLRJ3UEdYAGEk,0.343,0.974,7,-3.69,1,0.0638,0.00178,0.748,0.81,122.223,191573,4,Goats Head Soup (Deluxe)
185,The Rolling Stones,"All Down The Line - Live / Forest National Arena, Brussels / 17/10/73",4wZX9zG3glbRoznqz1uhiI,0.239,0.963,7,-4.126,1,0.0552,0.47,0.795,0.664,83.126,260787,4,Goats Head Soup (Deluxe)
186,The Rolling Stones,"Rip This Joint - Live / Forest National Arena, Brussels / 17/10/73",1motWyf00Bqa7uEfkX7m70,0.383,0.954,11,-3.659,1,0.0734,0.00294,0.401,0.689,108.597,145013,4,Goats Head Soup (Deluxe)
187,The Rolling Stones,"Jumpin' Jack Flash - Live / Forest National Arena, Brussels / 17/10/73",1ANGrkuyDlTrpgdhyZR5yY,0.331,0.959,9,-4.186,1,0.0535,0.237,0.815,0.522,76.715,207467,4,Goats Head Soup (Deluxe)
188,The Rolling Stones,"Street Fighting Man - Live / Forest National Arena, Brussels / 17/10/73",5w8br4p3i5TfWfTUEM8b2s,0.104,0.953,6,-3.149,1,0.0655,0.197,0.971,0.486,157.186,315093,4,Goats Head Soup (Deluxe)
189,The Rolling Stones,(I Can't Get No) Satisfaction - Live,5Rim1P0I7PMI7Pn74Y9KaV,0.294,0.986,4,-5.094,0,0.206,0.0503,0.588,0.0918,142.591,320440,4,Bridges To Buenos Aires (Live)
190,The Rolling Stones,Let's Spend The Night Together - Live,6mL5Zm8S6yId9UxwwtOKLR,0.487,0.983,7,-4.454,1,0.251,3.01E-05,0.944,0.287,143.53,245493,4,Bridges To Buenos Aires (Live)
191,The Rolling Stones,Flip The Switch - Live,6ENz8cHpX4wfp4ODm9OfVI,0.335,0.972,4,-4.931,0,0.208,0.00372,0.931,0.337,152.321,243907,4,Bridges To Buenos Aires (Live)
192,The Rolling Stones,Gimme Shelter - Live,5IRpllm7jTE2Car8yJpLSR,0.438,0.957,1,-5.064,0,0.135,0.00554,0.774,0.272,119.245,397387,4,Bridges To Buenos Aires (Live)
193,The Rolling Stones,Sister Morphine - Live,3I7QCOWVFe2wZ9Vw6xEfiI,0.246,0.913,9,-5.153,0,0.0921,0.000478,0.969,0.332,80.371,379800,4,Bridges To Buenos Aires (Live)
194,The Rolling Stones,It's Only Rock 'N' Roll (But I Like It) - Live,6149fevyO2eTIKQunFNEmq,0.366,0.981,4,-4.416,1,0.174,0.00269,0.853,0.368,142.269,279120,4,Bridges To Buenos Aires (Live)
195,The Rolling Stones,Saint Of Me - Live,6yhjbShB9sI5mDpXF5jU7R,0.363,0.953,10,-4.687,1,0.143,0.00102,0.908,0.2,125.673,313920,4,Bridges To Buenos Aires (Live)
196,The Rolling Stones,Out Of Control - Live,7JjPN9WHocmLzq455jvfZO,0.311,0.905,9,-5.523,1,0.116,0.0001,0.948,0.35,119.406,451387,4,Bridges To Buenos Aires (Live)
197,The Rolling Stones,Miss You - Live,0PCFGGlFATjPB9YhDw0fxR,0.477,0.933,4,-4.95,0,0.22,0.0107,0.956,0.396,119.985,593853,4,Bridges To Buenos Aires (Live)
198,The Rolling Stones,Like A Rolling Stone - Live,3X4U8XtqiUBsFLHFOTGpv9,0.303,0.955,0,-4.232,1,0.188,0.000564,0.906,0.307,107.591,385387,4,Bridges To Buenos Aires (Live)
199,The Rolling Stones,Thief In The Night - Live,73FUI7y7l4wy0QuFJyNFYT,0.453,0.817,7,-5.283,1,0.0307,3.73E-05,0.93,0.671,93.726,379733,4,Bridges To Buenos Aires (Live)
200,The Rolling Stones,Wanna Hold You - Live,184BvksyZna7EynO2ngV9h,0.188,0.957,7,-4.337,1,0.21,0.00234,0.965,0.385,144.547,292853,4,Bridges To Buenos Aires (Live)
201,The Rolling Stones,Little Queenie - Live,22dtYIbap7KXxccSXqjksD,0.388,0.987,9,-3.972,1,0.255,0.0411,0.988,0.246,144.367,258573,4,Bridges To Buenos Aires (Live)
202,The Rolling Stones,When The Whip Comes Down - Live,5URzOluDlx70DRRimczvFA,0.288,0.975,2,-4.254,1,0.215,0.00139,0.955,0.237,147.703,232640,4,Bridges To Buenos Aires (Live)
203,The Rolling Stones,You Got Me Rocking - Live,0yprXO8L6NyKu2AIl5ck8C,0.342,0.976,7,-3.456,1,0.195,0.00863,0.967,0.141,137.945,193560,4,Bridges To Buenos Aires (Live)
204,The Rolling Stones,Sympathy For The Devil - Live,68jFcL2HZImEbSWIboVn9Y,0.583,0.982,9,-4.429,1,0.166,0.000667,0.973,0.384,109.012,491440,4,Bridges To Buenos Aires (Live)
205,The Rolling Stones,Tumbling Dice - Live,7x4bSVW8axiKwbsCecJk1i,0.409,0.96,11,-3.806,1,0.138,0.00133,0.947,0.359,109.091,356547,4,Bridges To Buenos Aires (Live)
206,The Rolling Stones,Honky Tonk Women - Live,2RrHSXeVniB3IULwfPKQ0V,0.456,0.969,7,-3.582,1,0.0961,0.000766,0.925,0.499,112.632,290387,4,Bridges To Buenos Aires (Live)
207,The Rolling Stones,Start Me Up - Live,5uCVY9qqHKJQyNOMEq6JJZ,0.42,0.979,5,-4.133,1,0.116,0.0198,0.943,0.462,123.541,260080,4,Bridges To Buenos Aires (Live)
208,The Rolling Stones,Jumpin’ Jack Flash - Live,6H8SpmS8nCrOFHlLSHFz9I,0.274,0.982,6,-4.032,0,0.157,0.0135,0.904,0.154,129.367,418253,4,Bridges To Buenos Aires (Live)
209,The Rolling Stones,You Can't Always Get What You Want - Live,5uiY2gspazi1pstCeul8Ou,0.204,0.942,0,-4.185,1,0.141,0.0165,0.904,0.358,76.782,348013,4,Bridges To Buenos Aires (Live)
210,The Rolling Stones,Brown Sugar - Live,46DrcK6g62mgQ9y3siauiN,0.344,0.978,0,-3.888,1,0.123,0.0228,0.275,0.17,135.341,421387,4,Bridges To Buenos Aires (Live)
211,The Rolling Stones,(I Can't Get No) Satisfaction - Live,6gBfp6ERorveURX4ejp3Tb,0.331,0.973,2,-4.344,1,0.121,0.0118,0.967,,139.314,308587,4,Bridges To Bremen (Live)
212,The Rolling Stones,Let's Spend The Night Together - Live,7kTMLoKVsREwRD4npqdvxh,0.446,0.957,7,-5.113,1,0.244,0,0.683,0.397,140.87,274787,4,Bridges To Bremen (Live)
213,The Rolling Stones,Flip The Switch - Live,604Gd9znHCiuPEw3NlBOYr,0.369,0.977,11,-4.552,0,0.306,0.000621,0.967,0.387,148.352,273573,4,Bridges To Bremen (Live)
214,The Rolling Stones,Gimme Shelter - Live,0NNBlpbiNYwy3552UWVK6Y,0.405,0.955,1,-4.029,0,0.0881,0.014,0.74,0.327,121.535,403413,4,Bridges To Bremen (Live)
215,The Rolling Stones,Anybody Seen My Baby? - Live,5RSni91jR9Fe3NFvZPr1iS,0.482,0.843,4,-5.762,0,0.0772,0.000103,0.69,0.429,112.06,319053,4,Bridges To Bremen (Live)
216,The Rolling Stones,Paint It Black - Live,57QkJpFsrUr9efIw1ujcjM,0.225,0.965,4,-4.575,0,0.0905,0,0.969,0.263,147.127,304907,4,Bridges To Bremen (Live)
217,The Rolling Stones,Saint Of Me - Live,58csU3U0rIqEceSdUMVHLS,0.279,0.967,10,-4.809,1,0.28,0.0067,0.836,0.168,129.096,414613,4,Bridges To Bremen (Live)
218,The Rolling Stones,Out Of Control - Live,5PsDynuzs0UMICL6PgUIpk,0.302,0.817,9,-5.634,1,0.104,0.00273,0.975,0.358,119.018,496733,4,Bridges To Bremen (Live)
219,The Rolling Stones,Memory Motel - Live,6Qmbp7e6DgWUvzpcbXAsFf,0.301,0.732,5,-6.627,1,0.0654,1.06E-06,0.685,0.383,172.76,379600,4,Bridges To Bremen (Live)
220,The Rolling Stones,Miss You - Live,1xELymSaqrPQjF1HUlCH84,0.429,0.919,9,-4.904,0,0.182,4.07E-06,0.796,0.31,116.807,981867,4,Bridges To Bremen (Live)
221,The Rolling Stones,Thief In The Night - Live,5gp86m1BSjXePFNrMFWUv9,0.358,0.798,7,-5.706,1,0.053,0,0.914,0.472,95.254,404867,4,Bridges To Bremen (Live)
222,The Rolling Stones,Wanna Hold You - Live,22hBZzeJcM7XaqlsrWzn3v,0.263,0.895,7,-3.409,1,0.0601,0.000256,0.966,0.544,140.363,298080,4,Bridges To Bremen (Live)
223,The Rolling Stones,It's Only Rock 'N' Roll (But I Like It) - Live,4GPEbpULg5e1Sul9ffrOUo,0.439,0.982,4,-4.034,1,0.144,0.00958,0.835,0.416,141.422,277747,4,Bridges To Bremen (Live)
224,The Rolling Stones,You Got Me Rocking - Live,2owb9R1M1XLopVP7boloee,0.383,0.953,7,-3.68,1,0.17,0.0349,0.53,0.283,136.241,222507,4,Bridges To Bremen (Live)
225,The Rolling Stones,Like A Rolling Stone - Live,39tw8BHmcKSwh3ujO8OJGh,0.355,0.945,0,-3.504,1,0.13,0.00401,0.969,0.318,110.178,351533,4,Bridges To Bremen (Live)
226,The Rolling Stones,Sympathy For The Devil - Live,36FBDrtdAjv4c36xr8nLMQ,0.582,0.973,9,-4.771,1,0.124,2.72E-06,0.893,0.357,108.996,519987,4,Bridges To Bremen (Live)
227,The Rolling Stones,Tumbling Dice - Live,7cJ5WgcFbjfM6ZZWKsco3f,0.39,0.956,11,-3.449,1,0.0839,0.000126,0.968,0.486,109.49,330320,4,Bridges To Bremen (Live)
228,The Rolling Stones,Honky Tonk Women - Live,1DVtM2KUN7MxZAQXoJBeCd,0.462,0.911,7,-3.932,1,0.0888,6.43E-05,0.872,0.596,110.192,282307,4,Bridges To Bremen (Live)
229,The Rolling Stones,Start Me Up - Live,0XCEjoymU5mjVU4J2TlDnP,0.419,0.945,5,-3.609,1,0.0741,0.0476,0.97,,119.245,287387,4,Bridges To Bremen (Live)
230,The Rolling Stones,Jumpin’ Jack Flash - Live,00hKh3kUrEgNSwPdfCmu2X,0.299,0.959,6,-3.51,0,0.119,0.122,0.935,0.338,126.374,431573,4,Bridges To Bremen (Live)
231,The Rolling Stones,You Can't Always Get What You Want - Live,5w9aPPZv98kgoY3uAdYgic,0.242,0.865,5,-4.04,1,0.0744,0.00409,0.976,0.369,78.828,345413,4,Bridges To Bremen (Live)
232,The Rolling Stones,Brown Sugar - Live,38T6IwDvXGaf3YdqoRlokG,0.362,0.965,0,-2.958,1,0.0744,0,0.76,0.322,131.353,449747,4,Bridges To Bremen (Live)
233,The Rolling Stones,Living In A Ghost Town,2aQHcpFfrUoTc9CtxPGotZ,0.679,0.697,4,-5.369,0,0.0454,0.0119,0.124,0.776,110.558,247011,4,Honk (Deluxe)
234,The Rolling Stones,Start Me Up,7CYSvrgGAee411gyGZ29PA,0.632,0.918,5,-4.717,1,0.037,0.112,0.0812,0.971,122.412,213007,4,Honk (Deluxe)
235,The Rolling Stones,Doom And Gloom,0lO9vvpJdd2ZNAq61ga9wy,0.611,0.837,0,-4.558,1,0.0328,0.0169,0.173,0.783,131.599,238547,4,Honk (Deluxe)
236,The Rolling Stones,Brown Sugar - 2009 Remaster,0t7ZUtJLGTx6WRJZajohxC,0.633,0.933,0,-3.572,1,0.0349,0.000161,0.072,0.965,128.588,230247,4,Honk (Deluxe)
237,The Rolling Stones,Beast Of Burden,6ttUD7vz01HOy3hm9Kq3t5,0.781,0.844,1,-4.754,0,0.0305,0.00368,0.0518,0.902,100.709,265499,4,Honk (Deluxe)
238,The Rolling Stones,Wild Horses - 2009 Mix,5jD2NdsrXz2QIHGhW9bA34,0.435,0.392,7,-6.501,1,0.0256,0.00906,0.069,0.169,136.884,342813,4,Honk (Deluxe)
239,The Rolling Stones,Angie,4t8XxInDLymlhI5K77dfUM,0.434,0.546,9,-6.099,0,0.0294,0.000192,0.109,0.398,134.302,272440,4,Honk (Deluxe)
240,The Rolling Stones,Miss You,4TXvJz4TmRI9Bzy4VWNUjl,0.794,0.71,9,-4.741,0,0.039,0.0141,0.179,0.829,109.685,288827,4,Honk (Deluxe)
241,The Rolling Stones,Rocks Off,1kXhi1GzgxTHF5aQOdq07c,0.487,0.94,9,-4.4,1,0.0429,0.13,0.161,0.92,141.558,272653,4,Honk (Deluxe)
242,The Rolling Stones,Don't Stop,3HNLA3ooLBSudG98ZVUuIZ,0.474,0.857,9,-5.36,1,0.0356,0.00278,0.193,0.727,127.003,239147,4,Honk (Deluxe)
243,The Rolling Stones,Tumbling Dice,6GpoY3iuHJY7fcyonia60B,0.617,0.905,11,-4.585,1,0.0351,0.578,0.289,0.787,110.957,226240,4,Honk (Deluxe)
244,The Rolling Stones,Ride 'Em On Down,0TzeXNspDRoaTzhnxgXG9X,0.508,0.943,4,-4.57,1,0.0926,0.00852,0.337,0.755,115.905,169680,4,Honk (Deluxe)
245,The Rolling Stones,Rain Fall Down,2rtNvbGFyPcthRNxXw7wEO,0.657,0.844,9,-6.597,0,0.0559,0.00548,0.0638,0.528,98.016,294293,4,Honk (Deluxe)
246,The Rolling Stones,Love Is Strong,0uFBtCRA9ZkL9KmElxz6Lt,0.526,0.851,2,-5.128,1,0.0458,0.251,0.111,0.499,110.104,227147,4,Honk (Deluxe)
247,The Rolling Stones,Mixed Emotions,1UTvxim9T0Wl1iddE0rWZV,0.489,0.956,7,-3.989,1,0.0429,0.000524,0.822,0.827,137.074,278640,4,Honk (Deluxe)
248,The Rolling Stones,Doo Doo Doo Doo Doo (Heartbreaker),6hj21oRxxCDYih9WXyq8ez,0.435,0.788,0,-5.72,1,0.0332,0.378,0.12,0.583,111.292,207680,4,Honk (Deluxe)
249,The Rolling Stones,It's Only Rock'n'Roll (But I Like It),45aycSILYZTT5fc7u6nOQx,0.617,0.96,9,-3.971,1,0.0518,0.00109,0.138,0.786,128.396,308173,4,Honk (Deluxe)
250,The Rolling Stones,Emotional Rescue,5At4b16uKSp3l3fJUgdee3,0.679,0.627,5,-5.297,1,0.0594,0.0704,0.0379,0.785,113.393,340480,4,Honk (Deluxe)
251,The Rolling Stones,Waiting On A Friend,0J569qfRzrvr6cxM716sSm,0.605,0.776,0,-6.275,1,0.0282,0.0191,0.33,0.904,116.92,275467,4,Honk (Deluxe)
252,The Rolling Stones,Just Your Fool,4PEamNI5gvkWl9ITQi86x1,0.533,0.898,2,-4.465,1,0.0586,0.327,0.233,0.818,116.193,138387,4,Honk (Deluxe)
253,The Rolling Stones,Dancing With Mr. D,52TCAgRsrFAiBDNNf09eJI,0.56,0.9,2,-5.121,1,0.0352,0.733,0.22,,106.11,293253,4,Honk (Deluxe)
254,The Rolling Stones,Streets Of Love,4JUEYZ2yBfHsB1W9yhJmDF,0.438,0.558,0,-6.479,1,0.031,5.41E-06,0.604,0.225,80.602,309280,4,Honk (Deluxe)
255,The Rolling Stones,Fool To Cry,2ceSf31vu0bXkHTkidXcUB,0.384,0.448,5,-7.397,1,0.043,0.0561,0.114,0.27,135.128,305920,4,Honk (Deluxe)
256,The Rolling Stones,Harlem Shuffle,24OfH4wnFqG3axUKDXdA5b,0.741,0.943,2,-3.682,1,0.0696,0.0561,0.18,0.746,121.752,205200,4,Honk (Deluxe)
257,The Rolling Stones,Bitch - 2009 Mix,22Xiw64sBLQjPu8hLsBGFc,0.656,0.973,7,-3.479,1,0.0367,0.19,0.137,0.974,135.903,217707,4,Honk (Deluxe)
258,The Rolling Stones,Hot Stuff,0nqhje0KL5GccsNDvPFd5r,0.784,0.827,4,-5.384,0,0.0582,0.000599,0.0585,0.866,100.1,321981,4,Honk (Deluxe)
259,The Rolling Stones,Respectable,64dBhm4VRjXWTF0osNP5bt,0.452,0.985,9,-3.588,1,0.0532,0.81,0.0674,0.903,152.156,188467,4,Honk (Deluxe)
260,The Rolling Stones,Undercover (Of The Night),2umCeOgJPgmfuEONmZa2lc,0.603,0.968,5,-5.021,0,0.178,0.00772,0.375,0.375,122.732,273427,4,Honk (Deluxe)
261,The Rolling Stones,Hate To See You Go,3ZhhSS4ROx1S47BSqhRUjf,0.443,0.825,7,-5.216,1,0.118,0.497,0.143,0.378,184.656,202373,4,Honk (Deluxe)
262,The Rolling Stones,Out Of Control,40F24g26mC0a8VI7YaoHga,0.743,0.562,9,-7.876,1,0.0422,0.0532,0.278,0.684,122.217,285493,4,Honk (Deluxe)
263,The Rolling Stones,Rock And A Hard Place,3NUIzlRQkZXLReIPeBpLyV,0.596,0.96,9,-4.155,0,0.0493,0.000115,0.1,0.836,129.066,324880,4,Honk (Deluxe)
264,The Rolling Stones,Happy,34OVMKNbZGdYT04LRMx5w9,0.552,0.894,4,-3.835,1,0.0292,0.938,0.515,0.968,131.71,185933,4,Honk (Deluxe)
265,The Rolling Stones,Out Of Tears,71oNVBmZjD6dPGw2el0mJQ,0.393,0.448,2,-7.887,1,0.0291,0.00101,0.13,0.145,145.465,327640,4,Honk (Deluxe)
266,The Rolling Stones,Rough Justice,7IRsleLXMCbLu7CSwaBr7X,0.412,0.869,7,-4.179,1,0.0581,6.90E-05,0.197,0.599,137.948,192267,4,Honk (Deluxe)
267,The Rolling Stones,You Got Me Rocking,1w7TFzmtOJqk9D6lunUgaS,0.494,0.781,0,-4.527,1,0.0385,0.0444,0.305,0.658,126.163,215733,4,Honk (Deluxe)
268,The Rolling Stones,Saint Of Me,1fFhfS6vWedtxaTA4xdHMX,0.678,0.912,7,-5.776,0,0.0503,0.0365,0.0903,,121.504,315894,4,Honk (Deluxe)
